Record Date,State Name,Interest Rate Percent,Outstanding Advance Balance,Advance Authorization Current Month,Gross Advance Draws Current Month,Interest Accrued Fiscal Year to Date,Interest Paid Amount,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
11/9/21,Connecticut,2.2777,482241928.3,100000000,0,1366683.21,0,3,2022,1,2021,4,11,9
11/9/21,Hawaii,2.2777,0,65000000,0,19584.53,18455.52,4,2022,1,2021,4,11,9
11/9/21,Illinois,2.2777,4448493506,138000000,0,11010312.67,0.55,5,2022,1,2021,4,11,9
11/9/21,Massachusetts,2.2777,2268015460,0,0,5661211.54,0,6,2022,1,2021,4,11,9
11/9/21,Minnesota,2.2777,1029549831,175000000,21779786,2795673.16,35056.4,7,2022,1,2021,4,11,9
11/9/21,New Jersey,2.2777,343315922.8,300000000,73180000,1200342.18,1.17,8,2022,1,2021,4,11,9
11/9/21,New York*,2.2777,9000439506,700000000,31141092.24,22936170.29,0,9,2022,1,2021,4,11,9
11/9/21,Pennsylvania,2.2777,684610335.1,300000000,47975205.7,2091211.78,0,10,2022,1,2021,4,11,9
11/9/21,Texas,2.2777,5741846270,220000000,62797656.48,14725844.14,4895.4,11,2022,1,2021,4,11,9
11/9/21,Virgin Islands,2.2777,95663394.51,0,0,239762.97,235.02,12,2022,1,2021,4,11,9
11/9/21,West Virginia,2.2777,0,0,0,0,0,13,2022,1,2021,4,11,9
11/8/21,California,2.2777,19333716375,700000000,11097080.52,47979044.58,0,1,2022,1,2021,4,11,8
11/8/21,Colorado,2.2777,1014167919,200000000,0,2468185.87,0,2,2022,1,2021,4,11,8
11/8/21,Connecticut,2.2777,532241928.3,100000000,0,1333469.95,0,3,2022,1,2021,4,11,8
11/8/21,Hawaii,2.2777,0,65000000,0,19584.53,18455.52,4,2022,1,2021,4,11,8
11/8/21,Illinois,2.2777,4448493506,138000000,0,10732714.53,0.55,5,2022,1,2021,4,11,8
11/8/21,Massachusetts,2.2777,2268015460,0,0,5519681.27,0,6,2022,1,2021,4,11,8
11/8/21,Minnesota,2.2777,1027134598,175000000,15454786,2731577.17,35056.4,7,2022,1,2021,4,11,8
11/8/21,New Jersey,2.2777,336071056.6,300000000,64341000,1179370.44,1.17,8,2022,1,2021,4,11,8
11/8/21,New York*,2.2777,8993370030,700000000,24048182.34,22374959.68,0,9,2022,1,2021,4,11,8
11/8/21,Pennsylvania,2.2777,680449693.8,300000000,43782859.44,2048749.88,0,10,2022,1,2021,4,11,8
11/8/21,Texas,2.2777,5726384362,220000000,46524034.43,14368502.21,4895.4,11,2022,1,2021,4,11,8
11/8/21,Virgin Islands,2.2777,95663394.51,0,0,233793.4,235.02,12,2022,1,2021,4,11,8
11/8/21,West Virginia,2.2777,0,0,0,0,0,13,2022,1,2021,4,11,8
11/5/21,California,2.2777,19360634418,700000000,8612870.55,44354577.03,0,1,2022,1,2021,4,11,5
11/5/21,Colorado,2.2777,1014167919,200000000,0,2278325.4,0,2,2022,1,2021,4,11,5
11/5/21,Connecticut,2.2777,532241928.3,100000000,0,1233829.93,0,3,2022,1,2021,4,11,5
11/5/21,Hawaii,2.2777,0,65000000,0,19584.53,18455.52,4,2022,1,2021,4,11,5
11/5/21,Illinois,2.2777,4448493506,138000000,0,9899920.57,0.55,5,2022,1,2021,4,11,5
11/5/21,Massachusetts,2.2777,2268015460,0,0,5095090.37,0,6,2022,1,2021,4,11,5
11/5/21,Minnesota,2.2777,1026033812,175000000,14354000,2539495.32,35056.4,7,2022,1,2021,4,11,5
11/5/21,New Jersey,2.2777,486887790.1,300000000,50094000,1088221.09,1.17,8,2022,1,2021,4,11,5
11/5/21,New York*,2.2777,8970539231,700000000,1216135.84,20695602.06,0,9,2022,1,2021,4,11,5
11/5/21,Pennsylvania,2.2777,665764991.8,300000000,27526557.42,1924113.28,0,10,2022,1,2021,4,11,5
11/5/21,Texas,2.2777,5723767633,220000000,42908441.94,13296966.63,4895.4,11,2022,1,2021,4,11,5
11/5/21,Virgin Islands,2.2777,95663394.51,0,0,215884.4,235.02,12,2022,1,2021,4,11,5
11/5/21,West Virginia,2.2777,0,0,0,0,0,13,2022,1,2021,4,11,5
11/4/21,California,2.2777,19450337943,700000000,7579318.3,43140823.37,0,1,2022,1,2021,4,11,4
11/4/21,Colorado,2.2777,1014167919,200000000,0,2215038.58,0,2,2022,1,2021,4,11,4
11/4/21,Connecticut,2.2777,532241928.3,100000000,0,1200616.55,0,3,2022,1,2021,4,11,4
11/4/21,Hawaii,2.2777,0,65000000,0,19584.53,18455.52,4,2022,1,2021,4,11,4
11/4/21,Illinois,2.2777,4448493506,138000000,0,9622322.52,0.55,5,2022,1,2021,4,11,4
11/4/21,Massachusetts,2.2777,2268015460,0,0,4953560.1,0,6,2022,1,2021,4,11,4
11/4/21,Minnesota,2.2777,1024769812,175000000,13090000,2475546.91,35056.4,7,2022,1,2021,4,11,4
11/4/21,New Jersey,2.2777,479668540.1,300000000,41352000,1058288.47,1.17,8,2022,1,2021,4,11,4
11/4/21,New York*,2.2777,8974463104,700000000,1216135.84,20135571.33,0,9,2022,1,2021,4,11,4
11/4/21,Pennsylvania,2.2777,668350532.1,300000000,24986521.32,1882406.41,0,10,2022,1,2021,4,11,4
11/4/21,Texas,2.2777,5717756733,220000000,35951153.56,12940163.19,4895.4,11,2022,1,2021,4,11,4
11/4/21,Virgin Islands,2.2777,95663394.51,0,0,209914.76,235.02,12,2022,1,2021,4,11,4
11/4/21,West Virginia,2.2777,0,0,0,0,0,13,2022,1,2021,4,11,4
11/3/21,California,2.2777,19449457232,700000000,6327964.68,41927124.76,0,1,2022,1,2021,4,11,3
11/3/21,Colorado,2.2777,1014167919,200000000,0,2151751.75,0,2,2022,1,2021,4,11,3
11/3/21,Connecticut,2.2777,532241928.3,100000000,0,1167403.26,0,3,2022,1,2021,4,11,3
11/3/21,Hawaii,2.2777,0,65000000,0,19584.53,18455.52,4,2022,1,2021,4,11,3
11/3/21,Illinois,2.2777,4448493506,138000000,0,9344724.65,0.55,5,2022,1,2021,4,11,3
11/3/21,Massachusetts,2.2777,2268015460,0,0,4812029.82,0,6,2022,1,2021,4,11,3
11/3/21,Minnesota,2.2777,1023130812,175000000,11451000,2411700.79,35056.4,7,2022,1,2021,4,11,3
11/3/21,New Jersey,2.2777,483034080.1,300000000,32862000,1028145.83,1.17,8,2022,1,2021,4,11,3
11/3/21,New York*,2.2777,8973278215,700000000,0,19575614.55,0,9,2022,1,2021,4,11,3
11/3/21,Pennsylvania,2.2777,851467087.5,300000000,22233547.48,1829272.53,0,10,2022,1,2021,4,11,3
11/3/21,Texas,2.2777,5711645775,220000000,28495451.54,12583741.02,4895.4,11,2022,1,2021,4,11,3
11/3/21,Virgin Islands,2.2777,95663394.51,0,0,203945.07,235.02,12,2022,1,2021,4,11,3
11/3/21,West Virginia,2.2777,0,0,0,0,0,13,2022,1,2021,4,11,3
11/2/21,California,2.2777,19616720846,700000000,4487352.88,40702988.41,0,1,2022,1,2021,4,11,2
11/2/21,Colorado,2.2777,1014167919,200000000,0,2088464.94,0,2,2022,1,2021,4,11,2
11/2/21,Connecticut,2.2777,532241928.3,100000000,0,1134189.92,0,3,2022,1,2021,4,11,2
11/2/21,Hawaii,2.2777,0,65000000,0,19584.53,18455.52,4,2022,1,2021,4,11,2
11/2/21,Illinois,2.2777,4448493506,138000000,0,9067126.59,0.55,5,2022,1,2021,4,11,2
11/2/21,Massachusetts,2.2777,2268015460,0,0,4670499.46,0,6,2022,1,2021,4,11,2
11/2/21,Minnesota,2.2777,1018806812,175000000,7127000,2348124.46,35056.4,7,2022,1,2021,4,11,2
11/2/21,New Jersey,2.2777,531947540.1,300000000,23550000,994950.89,1.17,8,2022,1,2021,4,11,2
11/2/21,New York*,2.2777,9157787256,700000000,0,19004143.86,0,9,2022,1,2021,4,11,2
11/2/21,Pennsylvania,2.2777,879032086.6,300000000,19989346.65,1774418.53,0,10,2022,1,2021,4,11,2
11/2/21,Texas,2.2777,5703683758,220000000,17319067.53,12227815.79,4895.4,11,2022,1,2021,4,11,2
11/2/21,Virgin Islands,2.2777,95663394.51,0,0,197975.4,235.02,12,2022,1,2021,4,11,2
11/2/21,West Virginia,2.2777,0,0,0,0,0,13,2022,1,2021,4,11,2
11/1/21,California,2.2777,19614630356,700000000,2396862.88,39478982.56,0,1,2022,1,2021,4,11,1
11/1/21,Colorado,2.2777,1014167919,200000000,0,2025178.19,0,2,2022,1,2021,4,11,1
11/1/21,Connecticut,2.2777,532241928.3,100000000,0,1100976.56,0,3,2022,1,2021,4,11,1
11/1/21,Hawaii,2.2777,0,65000000,0,19584.53,18455.52,4,2022,1,2021,4,11,1
11/1/21,Illinois,2.2777,4448493506,138000000,0,8789528.54,0.55,5,2022,1,2021,4,11,1
11/1/21,Massachusetts,2.2777,2268015460,0,0,4528969.18,0,6,2022,1,2021,4,11,1
11/1/21,Minnesota,2.2777,1021705812,175000000,1076000,2284367.33,35056.4,7,2022,1,2021,4,11,1
11/1/21,New Jersey,2.2777,523683900.1,300000000,15199000,962271.56,1.17,8,2022,1,2021,4,11,1
11/1/21,New York*,2.2777,9242216603,700000000,0,18427404.64,0,9,2022,1,2021,4,11,1
11/1/21,Pennsylvania,2.2777,882213360.5,300000000,15390620.47,1719366.07,0,10,2022,1,2021,4,11,1
11/1/21,Texas,2.2777,5699123683,220000000,5018215.99,11872175.03,4895.4,11,2022,1,2021,4,11,1
11/1/21,Virgin Islands,2.2777,95663394.51,0,0,192005.8,235.02,12,2022,1,2021,4,11,1
10/29/21,California,2.2777,19640496124,700000000,243218514.5,35802122.55,0,1,2022,1,2021,4,10,29
10/29/21,Colorado,2.2777,1014167919,200000000,0,1835317.64,0,2,2022,1,2021,4,10,29
10/29/21,Connecticut,2.2777,532241928.3,100000000,7174057.94,1001336.61,0,3,2022,1,2021,4,10,29
10/29/21,Hawaii,2.2777,0,65000000,17197369,19584.53,18455.52,4,2022,1,2021,4,10,29
10/29/21,Illinois,2.2777,4448493506,300000000,106748787.3,7956734.55,0.55,5,2022,1,2021,4,10,29
10/29/21,Massachusetts,2.2777,2268015460,0,0,4104378.39,0,6,2022,1,2021,4,10,29
10/29/21,Minnesota,2.2777,1112304812,150000000,10637939.45,2076134.84,35056.4,7,2022,1,2021,4,10,29
10/29/21,New Jersey,2.2777,584630330.1,300000000,228194952.7,852824.04,1.17,8,2022,1,2021,4,10,29
10/29/21,New York*,2.2777,9242620452,500000000,157952932.7,16697111.23,0,9,2022,1,2021,4,10,29
10/29/21,Pennsylvania,2.2777,876333140,300000000,110215437.3,1555309.38,0,10,2022,1,2021,4,10,29
10/29/21,Texas,2.2777,5874406854,220000000,158608491.3,10772438.45,4895.4,11,2022,1,2021,4,10,29
10/29/21,Virgin Islands,2.2777,95663394.51,0,0,174096.83,235.02,12,2022,1,2021,4,10,29
10/29/21,West Virginia,2.2777,0,75000000,0,0,0,13,2022,1,2021,4,10,29
10/28/21,California,2.2777,19666350212,700000000,242248117,34574889.25,0,1,2022,1,2021,4,10,28
10/28/21,Colorado,2.2777,1014167919,200000000,0,1772030.85,0,2,2022,1,2021,4,10,28
10/28/21,Connecticut,2.2777,532241928.3,100000000,7174057.94,968123.24,0,3,2022,1,2021,4,10,28
10/28/21,Hawaii,2.2777,0,65000000,17197369,19584.53,18455.52,4,2022,1,2021,4,10,28
10/28/21,Illinois,2.2777,4448493506,300000000,106748787.3,7679136.48,0.55,5,2022,1,2021,4,10,28
10/28/21,Massachusetts,2.2777,2268015460,0,0,3962848.12,0,6,2022,1,2021,4,10,28
10/28/21,Minnesota,2.2777,1125273812,150000000,9381939.45,2005914.76,35056.4,7,2022,1,2021,4,10,28
10/28/21,New Jersey,2.2777,580171819.9,300000000,219128952.7,816619.77,1.17,8,2022,1,2021,4,10,28
10/28/21,New York*,2.2777,9282285004,500000000,157952932.7,16117871.64,0,9,2022,1,2021,4,10,28
10/28/21,Pennsylvania,2.2777,878029369.3,300000000,108718864.7,1500518.06,0,10,2022,1,2021,4,10,28
10/28/21,Texas,2.2777,5907922212,220000000,151065932.1,10403768.14,4895.4,11,2022,1,2021,4,10,28
10/28/21,Virgin Islands,2.2777,95663394.51,0,0,168127.19,235.02,12,2022,1,2021,4,10,28
10/28/21,West Virginia,2.2777,0,75000000,0,0,0,13,2022,1,2021,4,10,28
10/27/21,California,2.2777,19672271923,700000000,241123763.1,33347286.29,0,1,2022,1,2021,4,10,27
10/27/21,Colorado,2.2777,1014167919,200000000,0,1708744.07,0,2,2022,1,2021,4,10,27
10/27/21,Connecticut,2.2777,532241928.3,100000000,7174057.94,934909.94,0,3,2022,1,2021,4,10,27
10/27/21,Hawaii,2.2777,0,65000000,17197369,19584.53,18455.52,4,2022,1,2021,4,10,27
10/27/21,Illinois,2.2777,4444918826,300000000,103174107.2,7401761.52,0.55,5,2022,1,2021,4,10,27
10/27/21,Massachusetts,2.2777,2268015460,0,0,3821317.78,0,6,2022,1,2021,4,10,27
10/27/21,Minnesota,2.2777,1134143812,150000000,7476939.45,1935141.06,35056.4,7,2022,1,2021,4,10,27
10/27/21,New Jersey,2.2777,570152819.9,300000000,209087952.7,781040.68,1.17,8,2022,1,2021,4,10,27
10/27/21,New York*,2.2777,9286437625,500000000,157952932.7,15538372.79,0,9,2022,1,2021,4,10,27
10/27/21,Pennsylvania,2.2777,880956962.4,300000000,107609757.8,1445543.92,0,10,2022,1,2021,4,10,27
10/27/21,Texas,2.2777,5932784865,220000000,144072023.5,10033546.46,4895.4,11,2022,1,2021,4,10,27
10/27/21,Virgin Islands,2.2777,95663394.51,0,0,162157.47,235.02,12,2022,1,2021,4,10,27
10/27/21,West Virginia,2.2777,0,75000000,0,0,0,13,2022,1,2021,4,10,27
10/26/21,California,2.2777,19807184305,700000000,239236118.6,32111264.55,0,1,2022,1,2021,4,10,26
10/26/21,Colorado,2.2777,1014167919,200000000,0,1645457.27,0,2,2022,1,2021,4,10,26
10/26/21,Connecticut,2.2777,530055880.3,100000000,4988009.94,901832.97,0,3,2022,1,2021,4,10,26
10/26/21,Hawaii,2.2777,11596251.66,65000000,16462986,18860.89,18455.52,4,2022,1,2021,4,10,26
10/26/21,Illinois,2.2777,4438333795,300000000,96589076.31,7124797.59,0.55,5,2022,1,2021,4,10,26
10/26/21,Massachusetts,2.2777,2268015460,0,0,3679787.42,0,6,2022,1,2021,4,10,26
10/26/21,Minnesota,2.2777,1133375812,150000000,5283939.45,1864415.31,35056.4,7,2022,1,2021,4,10,26
10/26/21,New Jersey,2.2777,560297823.8,300000000,199212952.7,746076.56,1.17,8,2022,1,2021,4,10,26
10/26/21,New York*,2.2777,9296418090,500000000,157952932.7,14958251.16,0,9,2022,1,2021,4,10,26
10/26/21,Pennsylvania,2.2777,882878581.4,300000000,105526576.8,1390449.91,0,10,2022,1,2021,4,10,26
10/26/21,Texas,2.2777,5930040080,220000000,135068515.3,9663495.89,4895.4,11,2022,1,2021,4,10,26
10/26/21,Virgin Islands,2.2777,95663394.51,0,0,156187.87,235.02,12,2022,1,2021,4,10,26
10/26/21,West Virginia,2.2777,0,75000000,0,0,0,13,2022,1,2021,4,10,26
10/25/21,California,2.2777,19812312943,700000000,237311647.1,30874922.74,0,1,2022,1,2021,4,10,25
10/25/21,Colorado,2.2777,1014167919,200000000,0,1582170.4,0,2,2022,1,2021,4,10,25
10/25/21,Connecticut,2.2777,525067870.4,100000000,0,869067.32,0,3,2022,1,2021,4,10,25
10/25/21,Hawaii,2.2777,11387130.46,65000000,14632637,18150.3,18455.52,4,2022,1,2021,4,10,25
10/25/21,Illinois,2.2777,4430186853,300000000,88442134.35,6848341.88,0.55,5,2022,1,2021,4,10,25
10/25/21,Massachusetts,2.2777,2268015460,0,0,3538257.16,0,6,2022,1,2021,4,10,25
10/25/21,Minnesota,2.2777,1133094812,150000000,1452939.45,1793707.14,35056.4,7,2022,1,2021,4,10,25
10/25/21,New Jersey,2.2777,551072823.8,300000000,189962952.7,711688.16,1.17,8,2022,1,2021,4,10,25
10/25/21,New York*,2.2777,9293330922,500000000,154865764.6,14378322.22,0,9,2022,1,2021,4,10,25
10/25/21,Pennsylvania,2.2777,879828574.9,300000000,101340270.3,1335546.24,0,10,2022,1,2021,4,10,25
10/25/21,Texas,2.2777,5933771185,220000000,124807931.1,9293212.62,4895.4,11,2022,1,2021,4,10,25
10/25/21,Virgin Islands,2.2777,95663394.51,0,0,150218.21,235.02,12,2022,1,2021,4,10,25
10/25/21,West Virginia,2.2777,0,75000000,0,0,0,13,2022,1,2021,4,10,25
10/22/21,California,2.2777,19815470652,700000000,234879983.6,27165306.1,0,1,2022,1,2021,4,10,22
10/22/21,Colorado,2.2777,1014167919,200000000,0,1392309.94,0,2,2022,1,2021,4,10,22
10/22/21,Connecticut,2.2777,525067870.4,100000000,0,770770.38,0,3,2022,1,2021,4,10,22
10/22/21,Hawaii,2.2777,12032592.35,65000000,13905357,15897.68,18455.52,4,2022,1,2021,4,10,22
10/22/21,Illinois,2.2777,4430186853,300000000,88442134.35,6018975.02,0.55,5,2022,1,2021,4,10,22
10/22/21,Massachusetts,2.2777,2268015460,0,0,3113666.37,0,6,2022,1,2021,4,10,22
10/22/21,Minnesota,2.2777,1134819812,150000000,1452939.45,1581259.69,35056.4,7,2022,1,2021,4,10,22
10/22/21,New Jersey,2.2777,534772823.8,300000000,173612952.7,611574.39,1.17,8,2022,1,2021,4,10,22
10/22/21,New York*,2.2777,9270406896,500000000,131941738.5,12642827.01,0,9,2022,1,2021,4,10,22
10/22/21,Pennsylvania,2.2777,871504531.9,300000000,90760427.28,1172393.49,0,10,2022,1,2021,4,10,22
10/22/21,Texas,2.2777,5935399138,220000000,120761346.6,8182057.72,4895.4,11,2022,1,2021,4,10,22
10/22/21,Virgin Islands,2.2777,95663394.51,0,0,132309.19,235.02,12,2022,1,2021,4,10,22
10/22/21,West Virginia,2.2777,0,75000000,0,0,0,13,2022,1,2021,4,10,22
10/21/21,California,2.2777,19825715566,700000000,233855784.4,25928127.95,0,1,2022,1,2021,4,10,21
10/21/21,Colorado,2.2777,1014167919,200000000,0,1329023.14,0,2,2022,1,2021,4,10,21
10/21/21,Connecticut,2.2777,525067870.4,100000000,0,738004.72,0,3,2022,1,2021,4,10,21
10/21/21,Hawaii,2.2777,12487217.41,65000000,13529652,15118.46,18455.52,4,2022,1,2021,4,10,21
10/21/21,Illinois,2.2777,4428769904,300000000,87025185.33,5742607.83,0.55,5,2022,1,2021,4,10,21
10/21/21,Massachusetts,2.2777,2268015460,0,0,2972136.08,0,6,2022,1,2021,4,10,21
10/21/21,Minnesota,2.2777,1140369812,150000000,1452939.45,1510097.55,35056.4,7,2022,1,2021,4,10,21
10/21/21,New Jersey,2.2777,525430823.8,300000000,164248952.7,578786.06,1.17,8,2022,1,2021,4,10,21
10/21/21,New York*,2.2777,9273463658,500000000,131941738.5,12064137.79,0,9,2022,1,2021,4,10,21
10/21/21,Pennsylvania,2.2777,891679083.4,300000000,88489723.75,1116750.35,0,10,2022,1,2021,4,10,21
10/21/21,Texas,2.2777,5931028979,220000000,112781617.3,7811945.51,4895.4,11,2022,1,2021,4,10,21
10/21/21,Virgin Islands,2.2777,95663394.51,0,0,126339.58,235.02,12,2022,1,2021,4,10,21
10/21/21,West Virginia,2.2777,0,75000000,0,0,0,13,2022,1,2021,4,10,21
10/20/21,California,2.2777,19825088850,700000000,232732432.4,24690988.83,0,1,2022,1,2021,4,10,20
10/20/21,Colorado,2.2777,1014167919,200000000,0,1265736.42,0,2,2022,1,2021,4,10,20
10/20/21,Connecticut,2.2777,525067870.4,100000000,0,705239.06,0,3,2022,1,2021,4,10,20
10/20/21,Hawaii,2.2777,12588560.91,65000000,12991024,14332.91,18455.52,4,2022,1,2021,4,10,20
10/20/21,Illinois,2.2777,4425526295,300000000,83781577.02,5466443.1,0.55,5,2022,1,2021,4,10,20
10/20/21,Massachusetts,2.2777,2268015460,0,0,2830605.73,0,6,2022,1,2021,4,10,20
10/20/21,Minnesota,2.2777,1143194812,150000000,1452939.45,1438759.05,35056.4,7,2022,1,2021,4,10,20
10/20/21,New Jersey,2.2777,515041823.8,300000000,153836952.7,546646.01,1.17,8,2022,1,2021,4,10,20
10/20/21,New York*,2.2777,9271843368,500000000,130321448.5,11485549.68,0,9,2022,1,2021,4,10,20
10/20/21,Pennsylvania,2.2777,890583658.9,300000000,86363999.26,1061175.44,0,10,2022,1,2021,4,10,20
10/20/21,Texas,2.2777,5925388410,220000000,104997062.8,7442185.24,4895.4,11,2022,1,2021,4,10,20
10/20/21,Virgin Islands,2.2777,95663394.51,0,0,120369.88,235.02,12,2022,1,2021,4,10,20
10/20/21,West Virginia,2.2777,0,75000000,0,0,0,13,2022,1,2021,4,10,20
10/19/21,California,2.2777,19839712601,700000000,230818308.4,23452937.2,0,1,2022,1,2021,4,10,19
10/19/21,Colorado,2.2777,1014167919,200000000,0,1202449.5,0,2,2022,1,2021,4,10,19
10/19/21,Connecticut,2.2777,525070962.7,100000000,0,672473.23,0,3,2022,1,2021,4,10,19
10/19/21,Hawaii,2.2777,12420139.37,65000000,12288198,13557.83,18455.52,4,2022,1,2021,4,10,19
10/19/21,Illinois,2.2777,4416443330,300000000,74698611.46,5190845.09,0.55,5,2022,1,2021,4,10,19
10/19/21,Massachusetts,2.2777,2268015460,0,0,2689075.49,0,6,2022,1,2021,4,10,19
10/19/21,Minnesota,2.2777,1144724873,150000000,1208000,1367325.19,35056.4,7,2022,1,2021,4,10,19
10/19/21,New Jersey,2.2777,505033518.6,300000000,143699952.7,515130.59,1.17,8,2022,1,2021,4,10,19
10/19/21,New York*,2.2777,9272046885,500000000,130321448.5,10906948.99,0,9,2022,1,2021,4,10,19
10/19/21,Pennsylvania,2.2777,890016444.3,300000000,83621626.84,1005636.07,0,10,2022,1,2021,4,10,19
10/19/21,Texas,2.2777,5929029114,220000000,96407029.89,7072197.8,4895.4,11,2022,1,2021,4,10,19
10/19/21,Virgin Islands,2.2777,96446079.45,0,0,114351.43,235.02,12,2022,1,2021,4,10,19
10/19/21,West Virginia,2.2777,0,75000000,0,0,0,13,2022,1,2021,4,10,19
10/18/21,California,2.2777,19854460760,700000000,228887941.7,22213965.26,0,1,2022,1,2021,4,10,18
10/18/21,Colorado,2.2777,1014167919,200000000,0,1139162.72,0,2,2022,1,2021,4,10,18
10/18/21,Connecticut,2.2777,525070962.7,100000000,0,639707.37,0,3,2022,1,2021,4,10,18
10/18/21,Hawaii,2.2777,12631220.42,65000000,10206590,12769.62,18455.52,4,2022,1,2021,4,10,18
10/18/21,Illinois,2.2777,4409965694,300000000,68220975.52,4915651.31,0.55,5,2022,1,2021,4,10,18
10/18/21,Massachusetts,2.2777,2268015460,0,0,2547545.17,0,6,2022,1,2021,4,10,18
10/18/21,Minnesota,2.2777,1147874873,150000000,1208000,1295694.66,35056.4,7,2022,1,2021,4,10,18
10/18/21,New Jersey,2.2777,499945520.8,300000000,134019952.7,483932.67,1.17,8,2022,1,2021,4,10,18
10/18/21,New York*,2.2777,9267110604,500000000,125385167.6,10328656.24,0,9,2022,1,2021,4,10,18
10/18/21,Pennsylvania,2.2777,881991761.8,300000000,72988044.4,950597.4,0,10,2022,1,2021,4,10,18
10/18/21,Texas,2.2777,5923718596,220000000,89509017.82,6702541.79,4895.4,11,2022,1,2021,4,10,18
10/18/21,Virgin Islands,2.2777,96446079.45,0,0,108332.91,235.02,12,2022,1,2021,4,10,18
10/18/21,West Virginia,2.2777,0,75000000,0,0,0,13,2022,1,2021,4,10,18
10/15/21,California,2.2777,19851809881,700000000,226237063.2,18497545.66,0,1,2022,1,2021,4,10,15
10/15/21,Colorado,2.2777,1014167919,200000000,0,949302.16,0,2,2022,1,2021,4,10,15
10/15/21,Connecticut,2.2777,525070962.7,100000000,0,491487.68,0,3,2022,1,2021,4,10,15
10/15/21,Hawaii,2.2777,13058302.24,65000000,9773060,10172.63,18455.52,4,2022,1,2021,4,10,15
10/15/21,Illinois,2.2777,4409965694,300000000,68220975.52,4090070.08,0.55,5,2022,1,2021,4,10,15
10/15/21,Massachusetts,2.2777,2268015460,0,0,2122954.36,0,6,2022,1,2021,4,10,15
10/15/21,Minnesota,2.2777,1149974873,150000000,1208000,1076423.04,35056.4,7,2022,1,2021,4,10,15
10/15/21,Nevada,2.2777,0,0,0,0,0,8,2022,1,2021,4,10,15
10/15/21,New Jersey,2.2777,487491091.8,300000000,118090952.7,392670.36,1.17,9,2022,1,2021,4,10,15
10/15/21,New York*,2.2777,9234022020,500000000,92296583.39,8599725.25,0,10,2022,1,2021,4,10,15
10/15/21,Pennsylvania,2.2777,869819613,300000000,58991895.58,787735.23,0,11,2022,1,2021,4,10,15
10/15/21,Texas,2.2777,5922613931,220000000,86179727.32,5538419.28,4895.4,12,2022,1,2021,4,10,15
10/15/21,Virgin Islands,2.2777,96446079.45,0,0,90277.41,235.02,13,2022,1,2021,4,10,15
10/15/21,West Virginia,2.2777,0,75000000,0,0,0,14,2022,1,2021,4,10,15
10/14/21,California,2.2777,19850727107,700000000,225154289.1,17258806.73,0,1,2022,1,2021,4,10,14
10/14/21,Colorado,2.2777,1014167919,200000000,0,886015.4,0,2,2022,1,2021,4,10,14
10/14/21,Connecticut,2.2777,525070962.7,100000000,0,458721.88,0,3,2022,1,2021,4,10,14
10/14/21,Hawaii,2.2777,13579667.29,65000000,9472799,9418.09,18455.52,4,2022,1,2021,4,10,14
10/14/21,Illinois,2.2777,4405926064,300000000,64181345.82,3815128.3,0.55,5,2022,1,2021,4,10,14
10/14/21,Massachusetts,2.2777,2268015460,0,0,1981424.09,0,6,2022,1,2021,4,10,14
10/14/21,Minnesota,2.2777,1150599873,150000000,1208000,1005207.47,35056.4,7,2022,1,2021,4,10,14
10/14/21,Nevada,2.2777,0,0,0,0,0,8,2022,1,2021,4,10,14
10/14/21,New Jersey,2.2777,478137052.2,300000000,108489952.7,362833.3,1.17,9,2022,1,2021,4,10,14
10/14/21,New York*,2.2777,9237619537,500000000,92296583.39,8023497.33,0,10,2022,1,2021,4,10,14
10/14/21,Pennsylvania,2.2777,868313765.9,300000000,55597168.64,733550.1,0,11,2022,1,2021,4,10,14
10/14/21,Texas,2.2777,5916858579,220000000,77110777.87,5169191.32,4895.4,12,2022,1,2021,4,10,14
10/14/21,Virgin Islands,2.2777,96446079.45,0,0,84259.03,235.02,13,2022,1,2021,4,10,14
10/14/21,West Virginia,2.2777,0,75000000,0,0,0,14,2022,1,2021,4,10,14
10/13/21,California,2.2777,19849494326,700000000,223921508.1,16020144.63,0,1,2022,1,2021,4,10,13
10/13/21,Colorado,2.2777,1014167919,200000000,0,822728.65,0,2,2022,1,2021,4,10,13
